timestamp,date,open,high,low,close,volume
1566445500,2019-08-22,2187.00,2235.65,2170.00,2216.00,2131601
1566531900,2019-08-23,2214.95,2259.90,2213.90,2247.70,2826425
1566791100,2019-08-26,2247.00,2282.00,2225.00,2276.30,2345475
1566877500,2019-08-27,2270.00,2274.85,2229.00,2236.50,3432106
1566963900,2019-08-28,2240.00,2252.15,2216.00,2239.25,1294621
1567050300,2019-08-29,2222.20,2248.20,2222.20,2233.45,1670652
1567136700,2019-08-30,2241.00,2266.00,2218.00,2259.60,2583625
1567482300,2019-09-03,2270.00,2296.20,2236.95,2251.60,2545060
1567568700,2019-09-04,2265.00,2270.00,2233.00,2245.40,2228092
1567655100,2019-09-05,2242.20,2253.65,2207.30,2215.30,2055943
1567741500,2019-09-06,2216.00,2233.50,2192.60,2197.50,1890550
1568000700,2019-09-09,2200.00,2202.85,2179.80,2182.85,1703945
1568173500,2019-09-11,2186.00,2195.00,2146.55,2154.00,2627440
1568259900,2019-09-12,2155.00,2165.00,2120.35,2133.60,2118859
1568346300,2019-09-13,2135.00,2157.95,2115.55,2141.95,2291174
1568605500,2019-09-16,2159.95,2173.40,2126.40,2150.00,2597948
1568691900,2019-09-17,2154.95,2156.55,2105.60,2122.65,2796530
1568778300,2019-09-18,2126.40,2142.95,2113.15,2138.55,1454663
1568864700,2019-09-19,2135.00,2135.80,2091.00,2101.95,1652691
1568951100,2019-09-20,2104.90,2129.40,2057.00,2065.45,6941979
1569210300,2019-09-23,2099.00,2099.00,1975.00,2015.80,6323401
1569296700,2019-09-24,2015.00,2061.00,2013.00,2044.70,4620978
1569383100,2019-09-25,2065.00,2092.00,2060.05,2088.45,4002232
1569469500,2019-09-26,2097.90,2107.00,2063.00,2087.60,4234281
1569555900,2019-09-27,2085.00,2085.20,2051.40,2056.15,2046795
1569815100,2019-09-30,2061.85,2104.00,2060.00,2099.30,2620039
1569901500,2019-10-01,2095.95,2095.95,2039.70,2059.95,3342877
1570074300,2019-10-03,2070.00,2081.15,2046.15,2060.25,2317618
1570160700,2019-10-04,2060.60,2087.95,2054.95,2079.35,2163251
1570419900,2019-10-07,2080.00,2094.50,2041.00,2047.70,2177916
1570592700,2019-10-09,2060.00,2060.00,2015.50,2020.10,2066920
1570679100,2019-10-10,2028.00,2039.05,1997.10,2004.45,2881452
1570765500,2019-10-11,1931.00,1995.00,1925.00,1986.85,12593069
1571024700,2019-10-14,1995.00,2032.75,1968.00,2021.00,3510704
1571111100,2019-10-15,2032.00,2047.00,2022.70,2037.30,2261310
1571197500,2019-10-16,2038.00,2056.00,2016.00,2046.40,3034082
1571283900,2019-10-17,2014.00,2038.00,1999.30,2030.95,3818774
1571370300,2019-10-18,2037.50,2063.90,2025.00,2057.35,3087901
1571715900,2019-10-22,2080.00,2111.50,2040.05,2051.40,5552505
1571802300,2019-10-23,2060.00,2083.85,2052.50,2070.10,2348134
1571888700,2019-10-24,2084.00,2099.00,2061.30,2082.00,2798671
1571974200,2019-10-25,2094.00,2130.00,2075.05,2124.95,3954245
1572176700,2019-10-27,2129.00,2129.00,2108.80,2115.70,224405
1572320700,2019-10-29,2121.50,2201.70,2121.50,2194.85,5064173
1572407100,2019-10-30,2225.00,2260.00,2176.85,2252.80,5195136
1572493500,2019-10-31,2250.00,2284.95,2237.00,2269.65,4879261
1572579900,2019-11-01,2264.00,2275.00,2195.00,2200.90,4172620
1572839100,2019-11-04,2207.00,2229.20,2180.90,2193.95,2646411
1572925500,2019-11-05,2197.00,2211.00,2169.00,2201.85,2693475
1573011900,2019-11-06,2200.00,2210.80,2179.00,2188.50,2540719
1573098300,2019-11-07,2204.50,2204.50,2175.20,2185.35,1915598
1573184700,2019-11-08,2189.60,2189.60,2124.00,2129.95,2788759
1573443900,2019-11-11,2135.00,2139.00,2091.00,2100.95,2983768
1573616700,2019-11-13,2118.00,2183.80,2118.00,2178.60,3823365
1573703100,2019-11-14,2187.50,2200.00,2146.70,2196.80,2995915
1573789500,2019-11-15,2196.00,2211.50,2168.75,2174.45,2724180
1574048700,2019-11-18,2178.40,2187.75,2148.75,2152.60,1611089
1574135100,2019-11-19,2153.00,2154.65,2105.00,2108.80,2975313
1574221500,2019-11-20,2121.95,2135.00,2094.50,2108.55,2894129
1574307900,2019-11-21,2112.00,2126.60,2107.40,2118.10,2052574
1574394300,2019-11-22,2097.00,2107.00,2060.50,2071.70,3742049
1574653500,2019-11-25,2074.55,2084.95,2052.20,2081.50,2737010
1574739900,2019-11-26,2089.85,2097.90,2035.05,2046.65,6561580
1574826300,2019-11-27,2052.00,2071.70,2046.55,2054.30,2907521
1574912700,2019-11-28,2067.05,2094.40,2060.00,2077.35,2924429
1574999100,2019-11-29,2085.00,2085.00,2045.80,2053.25,2064271
1575258300,2019-12-02,2060.00,2067.70,2016.00,2021.05,3809860
1575344700,2019-12-03,2027.70,2062.00,2010.00,2051.00,4664774
1575431100,2019-12-04,2053.00,2082.00,2045.50,2078.50,3334301
1575517500,2019-12-05,2083.00,2126.80,2068.35,2121.30,3902721
1575603900,2019-12-06,2124.00,2128.00,2101.00,2123.60,1829461
1575863100,2019-12-09,2127.95,2127.95,2053.50,2060.45,2244747
1575949500,2019-12-10,2060.00,2060.85,2003.25,2012.85,4520045
1576035900,2019-12-11,2025.40,2048.00,2006.75,2041.90,4943024
1576122300,2019-12-12,2051.10,2083.65,1984.00,2020.90,7137306
1576208700,2019-12-13,2023.00,2077.40,2007.00,2071.25,5711133
1576467900,2019-12-16,2096.00,2136.00,2080.30,2126.75,5574177
1576554300,2019-12-17,2126.50,2169.00,2119.00,2164.95,6059673
1576640700,2019-12-18,2174.00,2203.45,2153.00,2167.75,8251081
1576727100,2019-12-19,2179.80,2236.50,2167.55,2229.05,6251505
1576813500,2019-12-20,2220.00,2246.70,2208.25,2222.90,5548338
1577072700,2019-12-23,2210.00,2241.95,2210.00,2231.70,2247329
1577159100,2019-12-24,2239.00,2243.55,2211.15,2215.60,1805896
1577331900,2019-12-26,2216.40,2229.00,2195.20,2201.95,1880367
1577418300,2019-12-27,2208.00,2226.40,2176.00,2198.50,2720261
1577677500,2019-12-30,2207.00,2225.00,2177.10,2183.20,2288830
1577763900,2019-12-31,2189.00,2197.00,2157.45,2161.70,1909289
1577850300,2020-01-01,2168.00,2183.90,2154.00,2167.60,1354908
1577936700,2020-01-02,2179.95,2179.95,2149.20,2157.65,2380752
1578023100,2020-01-03,2164.00,2223.00,2164.00,2200.65,4655761
1578282300,2020-01-06,2205.00,2225.95,2187.90,2200.45,3023209
1578368700,2020-01-07,2200.50,2214.65,2183.80,2205.85,2429317
1578455100,2020-01-08,2205.00,2260.00,2202.05,2255.25,5197454
1578541500,2020-01-09,2248.75,2251.95,2210.00,2214.35,3734173
1578627900,2020-01-10,2228.00,2234.00,2208.00,2213.55,1915807
1578887100,2020-01-13,2217.85,2218.95,2184.70,2190.35,2843893
1578973500,2020-01-14,2195.00,2229.80,2195.00,2206.90,2948452
1579059900,2020-01-15,2213.00,2231.00,2194.20,2226.90,2620681
1579146300,2020-01-16,2226.95,2249.00,2215.00,2238.80,3117214
1579232700,2020-01-17,2240.75,2253.55,2213.00,2219.10,3281059
1579491900,2020-01-20,2194.90,2242.20,2156.20,2170.35,5817599
1579578300,2020-01-21,2169.95,2186.55,2158.05,2171.05,1902980
1579664700,2020-01-22,2181.00,2210.00,2173.70,2206.90,1773686
1579751100,2020-01-23,2209.80,2217.75,2183.70,2190.95,2069866
1579837500,2020-01-24,2190.95,2190.95,2170.00,2183.40,1319430
1580096700,2020-01-27,2189.70,2193.45,2165.00,2169.25,1549101
1580183100,2020-01-28,2174.00,2187.80,2152.00,2183.75,1743024
1580269500,2020-01-29,2185.00,2186.95,2150.00,2154.60,2306761
1580355900,2020-01-30,2160.00,2165.00,2125.00,2137.85,2098567
1580442300,2020-01-31,2139.40,2144.35,2071.60,2079.05,3287223
1580701500,2020-02-03,2152.00,2194.70,2093.20,2102.50,4728073
1580787900,2020-02-04,2129.00,2136.70,2086.60,2107.75,3509339
1580874300,2020-02-05,2115.00,2156.70,2104.30,2146.55,2439322
1580960700,2020-02-06,2145.00,2174.20,2115.50,2128.35,2640065
1581047100,2020-02-07,2139.00,2151.00,2119.00,2136.55,2083442
1581306300,2020-02-10,2140.90,2167.00,2119.00,2161.95,2383032
1581392700,2020-02-11,2163.00,2174.80,2147.60,2153.40,1335820
1581479100,2020-02-12,2151.10,2185.00,2150.00,2170.75,1620407
1581565500,2020-02-13,2172.95,2197.00,2171.00,2191.95,1645948
1581651900,2020-02-14,2188.00,2212.00,2171.00,2184.20,1500115
1581911100,2020-02-17,2196.95,2217.00,2190.20,2203.25,1774724
1581997500,2020-02-18,2199.95,2221.00,2186.05,2215.75,2486223
1582083900,2020-02-19,2215.75,2230.00,2190.50,2196.35,1760463
1582170300,2020-02-20,2204.50,2214.40,2151.25,2156.80,2317278
1582515900,2020-02-24,2156.00,2178.95,2106.70,2115.35,3092877
1582602300,2020-02-25,2115.50,2176.65,2111.00,2156.15,2674567
1582688700,2020-02-26,2154.00,2163.90,2112.95,2123.60,2686842
1582775100,2020-02-27,2119.95,2119.95,2086.20,2105.50,2349001
1582861500,2020-02-28,2068.00,2069.50,1990.00,2000.15,4298076
1583120700,2020-03-02,2035.00,2053.95,1985.70,2001.30,2667076
1583207100,2020-03-03,2020.00,2060.00,2012.00,2036.20,2757585
1583293500,2020-03-04,2056.00,2094.45,2025.00,2083.20,3237002
1583379900,2020-03-05,2085.70,2147.75,2084.05,2125.05,3937056
1583466300,2020-03-06,2098.00,2123.65,2071.60,2116.45,2595027
1583725500,2020-03-09,2075.00,2079.90,1935.00,1972.35,4940975
1583898300,2020-03-11,1933.00,1987.30,1920.00,1953.70,6796449
1583984700,2020-03-12,1904.00,1908.40,1758.35,1769.85,8728786
1584071100,2020-03-13,1687.90,1820.00,1506.05,1806.30,8029720
1584330300,2020-03-16,1755.00,1842.25,1675.85,1696.40,7844271
1584416700,2020-03-17,1730.00,1731.00,1623.15,1658.00,5713248
1584503100,2020-03-18,1676.80,1713.55,1627.75,1654.40,7258778
1584589500,2020-03-19,1559.70,1685.45,1546.75,1636.35,5135111
1584675900,2020-03-20,1630.00,1869.00,1627.00,1797.45,8547498
1584935100,2020-03-23,1620.00,1750.00,1617.75,1669.70,7003490
1585021500,2020-03-24,1653.05,1770.00,1632.85,1703.15,6350865
1585107900,2020-03-25,1700.00,1810.00,1680.00,1750.30,2765520
1585194300,2020-03-26,1831.60,1832.05,1722.55,1790.95,4556067
1585280700,2020-03-27,1820.00,1850.00,1750.40,1824.50,4331250
1585539900,2020-03-30,1766.00,1905.00,1763.55,1778.50,8513547
1585626300,2020-03-31,1837.40,1855.00,1780.00,1826.10,3927593
1585712700,2020-04-01,1825.90,1834.75,1702.00,1708.75,4941878
1585885500,2020-04-03,1740.00,1740.00,1650.00,1654.20,5735369
1586231100,2020-04-07,1710.00,1785.85,1705.00,1775.20,5427577
1586317500,2020-04-08,1760.00,1806.00,1701.00,1705.45,6285615
1586403900,2020-04-09,1750.45,1778.80,1731.20,1766.15,5307397
1586749500,2020-04-13,1761.00,1787.00,1746.00,1759.25,2990438
1586922300,2020-04-15,1785.00,1812.00,1727.80,1735.15,4761399
1587008700,2020-04-16,1709.95,1764.90,1675.05,1716.05,6245533
1587095100,2020-04-17,1800.00,1851.95,1753.00,1806.20,9895823
1587354300,2020-04-20,1830.00,1830.00,1802.50,1818.65,3244282
1587440700,2020-04-21,1765.00,1794.60,1727.70,1737.65,5122541
1587527100,2020-04-22,1737.65,1790.00,1719.15,1769.50,3829836
1587613500,2020-04-23,1780.00,1900.00,1760.85,1878.25,5934366
1587699900,2020-04-24,1840.70,1851.95,1807.80,1818.55,2987102
1587959100,2020-04-27,1832.30,1875.00,1825.00,1836.60,3374741
1588045500,2020-04-28,1865.00,1868.00,1832.60,1859.05,2678505
1588131900,2020-04-29,1874.00,1912.55,1850.05,1905.65,4241510
1588218300,2020-04-30,1980.00,2032.00,1942.20,2014.45,5915544
1588563900,2020-05-04,1966.00,1966.00,1913.65,1930.45,3729348
1588650300,2020-05-05,1955.10,1977.00,1927.00,1932.75,2905528
1588736700,2020-05-06,1939.80,1953.70,1893.60,1903.60,3517431
1588823100,2020-05-07,1910.00,1934.45,1883.35,1891.65,3166754
1588909500,2020-05-08,1939.10,1939.50,1886.25,1893.40,2686530
1589168700,2020-05-11,1909.00,1951.40,1909.00,1935.30,2449841
1589255100,2020-05-12,1933.40,1956.50,1910.25,1949.50,3256595
1589341500,2020-05-13,1994.00,1994.00,1925.65,1949.65,2656665
1589427900,2020-05-14,1910.00,1923.10,1891.10,1902.35,2263146
1589514300,2020-05-15,1916.00,1917.40,1865.20,1892.90,3173682
1589773500,2020-05-18,1907.00,1952.95,1872.10,1945.60,3727694
1589859900,2020-05-19,1903.00,1966.45,1903.00,1948.65,3198693
1589946300,2020-05-20,1950.00,1962.90,1931.70,1953.60,2778505
1590032700,2020-05-21,1946.00,1998.00,1941.15,1991.20,3400908
1590119100,2020-05-22,1977.10,2032.00,1961.25,2020.35,3663418
1590464700,2020-05-26,2015.00,2024.00,1925.00,1943.00,4575317
1590551100,2020-05-27,1959.00,2010.00,1941.25,2005.30,3482160
1590637500,2020-05-28,1988.50,2014.00,1971.30,2004.30,3475681
1590723900,2020-05-29,1982.00,2002.65,1962.40,1972.35,7237735
1590983100,2020-06-01,1990.00,2060.00,1981.10,2045.25,3747773
1591069500,2020-06-02,2060.20,2081.00,2040.05,2047.15,2443886
1591155900,2020-06-03,2051.85,2063.75,2020.00,2046.15,3699799
1591242300,2020-06-04,2046.75,2100.00,2046.75,2091.55,4048593
1591328700,2020-06-05,2091.60,2098.00,2040.30,2048.25,3573289
1591587900,2020-06-08,2078.25,2095.00,2062.10,2071.75,2957841
1591674300,2020-06-09,2063.10,2095.50,2060.25,2072.05,2909439
1591760700,2020-06-10,2077.05,2132.00,2073.50,2108.75,5168397
1591847100,2020-06-11,2100.00,2105.00,2061.80,2067.65,2269513
1591933500,2020-06-12,2011.20,2049.20,2011.00,2039.50,2842642
1592192700,2020-06-15,2039.10,2059.00,2000.95,2029.90,2399022
1592279100,2020-06-16,2065.00,2073.95,2031.00,2045.80,2146528
1592365500,2020-06-17,2046.00,2058.85,2026.55,2047.80,2703527
1592451900,2020-06-18,2045.00,2059.20,2025.20,2038.10,1944389
1592538300,2020-06-19,2042.00,2090.00,2032.00,2044.60,5681758
1592797500,2020-06-22,2050.00,2052.25,2019.15,2027.95,3196138
1592883900,2020-06-23,2027.00,2044.00,2010.00,2035.30,4205944
1592970300,2020-06-24,2034.00,2064.25,2031.60,2042.20,2560937
1593056700,2020-06-25,2035.00,2060.00,2009.25,2016.10,3043931
1593143100,2020-06-26,2025.00,2132.00,2019.95,2118.85,6300722
1593402300,2020-06-29,2108.00,2127.60,2091.30,2101.65,3076341
1593488700,2020-06-30,2100.00,2111.90,2075.05,2082.15,3071725
1593575100,2020-07-01,2079.70,2113.95,2079.50,2092.05,2503466
1593661500,2020-07-02,2102.00,2165.00,2098.00,2157.15,3758699
1593747900,2020-07-03,2163.65,2205.00,2160.25,2199.65,4185208
1594007100,2020-07-06,2205.00,2269.90,2205.00,2263.20,5190366
1594093500,2020-07-07,2275.00,2302.70,2232.15,2269.90,5630055
1594179900,2020-07-08,2270.00,2274.40,2207.60,2218.90,2793358
1594266300,2020-07-09,2229.00,2244.50,2191.05,2204.35,3443998
1594352700,2020-07-10,2205.25,2249.85,2176.00,2222.35,9610320
1594611900,2020-07-13,2220.00,2244.95,2210.00,2220.00,2963503
1594698300,2020-07-14,2210.00,2239.00,2165.00,2171.95,2976738
1594784700,2020-07-15,2185.00,2260.00,2181.10,2233.90,5569321
1594871100,2020-07-16,2244.00,2333.00,2220.10,2234.75,8582118
1594957500,2020-07-17,2237.00,2243.90,2190.05,2200.75,4509135
1595216700,2020-07-20,2201.00,2226.90,2190.80,2207.90,2952646
1595303100,2020-07-21,2230.00,2238.65,2201.15,2225.05,2665286
1595389500,2020-07-22,2231.00,2231.00,2184.20,2190.95,2861534
1595475900,2020-07-23,2190.95,2190.95,2163.00,2171.20,2265766
1595562300,2020-07-24,2154.50,2163.00,2125.10,2157.40,3665100
1595821500,2020-07-27,2165.00,2215.00,2163.50,2206.80,4248480
1595907900,2020-07-28,2215.00,2320.00,2215.00,2309.75,8092319
1595994300,2020-07-29,2292.00,2342.00,2246.05,2276.05,6090431
1596080700,2020-07-30,2285.90,2358.00,2272.25,2279.50,7098496
1596167100,2020-07-31,2303.15,2334.80,2257.45,2281.40,4723290
1596426300,2020-08-03,2290.45,2303.85,2230.70,2254.15,4012337
1596512700,2020-08-04,2259.95,2269.65,2225.05,2249.70,2927928
1596599100,2020-08-05,2260.00,2300.00,2253.00,2259.50,3800641
1596685500,2020-08-06,2275.00,2319.50,2265.35,2308.10,4748047
1596771900,2020-08-07,2308.00,2328.00,2287.00,2295.35,3165491
1597031100,2020-08-10,2318.00,2325.00,2276.05,2282.80,2929353
1597117500,2020-08-11,2283.00,2312.00,2275.60,2279.90,2774423
1597203900,2020-08-12,2288.35,2296.40,2246.55,2257.35,3415751
1597290300,2020-08-13,2273.00,2300.00,2250.50,2254.45,2695682
1597376700,2020-08-14,2277.00,2281.30,2233.10,2242.15,2270405
1597635900,2020-08-17,2263.00,2270.00,2238.25,2253.40,2625630
1597722300,2020-08-18,2262.80,2289.00,2248.30,2269.75,3493374
1597808700,2020-08-19,2276.35,2284.60,2252.50,2256.60,2843005
1597895100,2020-08-20,2257.00,2276.55,2240.05,2252.85,2895164
1597981500,2020-08-21,2260.00,2271.00,2241.05,2248.60,1975294
1598240700,2020-08-24,2250.60,2259.95,2230.00,2248.10,2167966
1598327100,2020-08-25,2245.00,2250.00,2233.55,2242.65,1663419
1598413500,2020-08-26,2242.00,2259.90,2216.45,2253.50,2618149
1598499900,2020-08-27,2266.00,2287.35,2241.75,2248.40,3579393
1598586300,2020-08-28,2268.40,2279.95,2235.10,2238.55,2941136
1598845500,2020-08-31,2240.00,2276.20,2228.00,2257.25,6018154
1598931900,2020-09-01,2269.00,2278.00,2241.30,2246.35,3610908
1599018300,2020-09-02,2247.00,2268.75,2241.65,2265.15,2084137
1599104700,2020-09-03,2268.00,2324.00,2268.00,2299.50,4654146
1599191100,2020-09-04,2275.00,2324.25,2262.95,2288.80,5231303
1599450300,2020-09-07,2289.00,2343.50,2283.35,2327.05,4620401
1599536700,2020-09-08,2335.95,2390.45,2327.05,2348.20,7453998
1599623100,2020-09-09,2325.00,2359.00,2320.00,2327.65,3866535
1599709500,2020-09-10,2335.00,2348.50,2324.30,2331.15,2308813
1599795900,2020-09-11,2330.95,2383.00,2330.15,2374.10,4145424
1600055100,2020-09-14,2384.10,2505.75,2381.85,2491.40,7512131
1600141500,2020-09-15,2491.40,2538.00,2464.60,2491.40,7318770
1600227900,2020-09-16,2488.95,2507.60,2477.30,2503.00,3074003
1600314300,2020-09-17,2480.00,2495.75,2450.60,2460.95,4828176
1600400700,2020-09-18,2485.00,2500.40,2436.40,2449.90,4183256
1600659900,2020-09-21,2465.00,2504.90,2452.15,2465.30,4598809
1600746300,2020-09-22,2485.00,2555.00,2458.00,2522.95,7499613
1600832700,2020-09-23,2510.00,2519.85,2409.00,2467.45,7502280
1600919100,2020-09-24,2450.00,2450.00,2302.60,2332.25,8424708
1601005500,2020-09-25,2368.00,2440.00,2352.10,2422.30,8228267
1601264700,2020-09-28,2440.00,2444.00,2366.00,2426.30,4347166
1601351100,2020-09-29,2434.85,2511.05,2426.30,2488.40,6995811
1601437500,2020-09-30,2489.00,2505.00,2460.00,2492.30,3917166
1601523900,2020-10-01,2510.00,2540.00,2492.30,2523.45,2610337
1601869500,2020-10-05,2620.00,2728.10,2603.05,2705.80,17412105
1601955900,2020-10-06,2736.00,2736.00,2650.10,2714.30,9846367
1602042300,2020-10-07,2742.00,2770.00,2703.00,2735.95,9656101
1602128700,2020-10-08,2800.00,2885.00,2800.00,2825.70,19839329
1602215100,2020-10-09,2810.00,2829.85,2780.00,2812.95,7739245
1602474300,2020-10-12,2815.50,2854.00,2800.75,2830.00,4623203
1602560700,2020-10-13,2845.00,2854.90,2812.20,2826.55,4209878
1602647100,2020-10-14,2842.00,2842.00,2787.55,2809.60,4395936
1602733500,2020-10-15,2811.00,2827.75,2727.00,2740.60,6629355
1602819900,2020-10-16,2750.10,2771.65,2731.30,2763.30,5273773
1603079100,2020-10-19,2774.00,2774.00,2706.60,2711.55,3331194
1603165500,2020-10-20,2725.00,2759.90,2717.95,2739.00,3406273
1603251900,2020-10-21,2739.00,2749.00,2663.05,2675.40,4570143
1603338300,2020-10-22,2661.00,2686.65,2638.10,2671.15,5262294
1603424700,2020-10-23,2687.80,2702.00,2670.10,2686.80,3499091
1603683900,2020-10-26,2689.95,2709.95,2670.50,2688.20,2672752
1603770300,2020-10-27,2699.75,2718.15,2624.10,2630.15,3537502
1603856700,2020-10-28,2650.00,2655.95,2606.00,2622.20,3569445
1603943100,2020-10-29,2608.00,2655.00,2600.25,2632.65,3105968
1604029500,2020-10-30,2636.10,2674.35,2621.60,2664.85,3427003
1604288700,2020-11-02,2660.00,2664.85,2600.05,2604.60,2571196
1604375100,2020-11-03,2604.00,2665.00,2601.05,2633.60,2879269
1604461500,2020-11-04,2610.00,2721.85,2610.00,2653.15,4893928
1604547900,2020-11-05,2685.00,2710.00,2667.00,2685.70,2816502
1604634300,2020-11-06,2699.00,2713.25,2681.30,2707.45,3884421
1604893500,2020-11-09,2731.10,2744.00,2695.10,2726.60,3646592
1604979900,2020-11-10,2697.20,2713.15,2638.35,2649.60,4760020
1605066300,2020-11-11,2667.95,2692.80,2643.40,2687.80,3242441
1605152700,2020-11-12,2686.00,2713.00,2661.75,2671.05,2437505
1605239100,2020-11-13,2655.75,2664.90,2636.00,2656.85,2548093
1605354300,2020-11-14,2677.95,2689.00,2660.05,2670.35,298819
1605584700,2020-11-17,2695.00,2695.00,2650.05,2666.05,2827273
1605671100,2020-11-18,2661.00,2664.20,2607.05,2626.65,2893762
1605757500,2020-11-19,2637.00,2676.15,2630.85,2636.90,4167501
1605843900,2020-11-20,2655.00,2676.00,2627.55,2660.25,2711471
1606103100,2020-11-23,2690.00,2730.00,2665.00,2724.25,3706418
1606189500,2020-11-24,2734.40,2743.00,2705.00,2722.05,3120516
1606275900,2020-11-25,2729.00,2732.95,2688.20,2701.30,3302249
1606362300,2020-11-26,2686.00,2730.95,2680.00,2720.60,2341099
1606448700,2020-11-27,2705.00,2717.70,2669.05,2679.65,6086808
1606794300,2020-12-01,2679.00,2735.90,2624.45,2726.80,3605017
1606880700,2020-12-02,2719.00,2754.70,2702.45,2749.55,2509032
1606967100,2020-12-03,2773.90,2773.90,2700.80,2709.45,2852548
1607053500,2020-12-04,2710.80,2738.85,2699.00,2727.55,2686527
1607312700,2020-12-07,2715.00,2744.00,2706.15,2737.70,1996400
1607399100,2020-12-08,2740.00,2805.55,2732.45,2797.30,4277818
1607485500,2020-12-09,2815.00,2840.00,2793.15,2810.80,3659996
1607571900,2020-12-10,2818.00,2827.30,2780.25,2784.30,2127801
1607658300,2020-12-11,2792.70,2807.70,2764.55,2783.60,1795408
1607917500,2020-12-14,2802.00,2804.00,2756.25,2797.70,2483658
1608003900,2020-12-15,2786.00,2794.70,2755.00,2761.55,2365509
1608090300,2020-12-16,2779.00,2819.80,2760.45,2814.20,2565149
1608176700,2020-12-17,2811.00,2853.70,2805.00,2838.20,2863460
1608263100,2020-12-18,2868.00,2898.00,2846.20,2861.00,6076692
1608522300,2020-12-21,2861.00,2886.50,2785.00,2820.15,2705195
1608608700,2020-12-22,2834.00,2883.65,2818.65,2872.50,2881737
1608695100,2020-12-23,2876.05,2919.00,2865.45,2908.75,2790988
1608781500,2020-12-24,2909.00,2921.35,2883.20,2909.35,1807144
1609127100,2020-12-28,2910.00,2949.70,2902.00,2929.40,2108994
1609213500,2020-12-29,2920.00,2952.00,2920.00,2930.50,1994151
1609299900,2020-12-30,2934.40,2947.70,2902.00,2909.30,2637968
1609386300,2020-12-31,2900.00,2905.00,2845.00,2862.75,4040956
1609472700,2021-01-01,2880.00,2940.00,2879.00,2928.25,2681440
1609731900,2021-01-04,2950.00,3050.75,2940.95,3039.45,5113293
1609818300,2021-01-05,3039.60,3114.25,3039.60,3093.00,5801309
1609904700,2021-01-06,3100.00,3113.50,3037.20,3051.50,3726716
1609991100,2021-01-07,3075.00,3080.85,3000.25,3032.80,3717827
1610077500,2021-01-08,3090.00,3128.00,3060.00,3120.90,5879039
1610336700,2021-01-11,3230.00,3230.00,3146.55,3176.45,9508039
1610423100,2021-01-12,3176.45,3210.00,3150.00,3174.85,3611458
1610509500,2021-01-13,3175.00,3177.00,3126.25,3158.95,3572801
1610595900,2021-01-14,3155.00,3266.50,3120.40,3250.70,6931542
1610682300,2021-01-15,3235.00,3274.00,3210.00,3233.35,4131692
1610941500,2021-01-18,3250.00,3256.75,3187.40,3221.75,4160906
1611027900,2021-01-19,3233.00,3279.00,3232.00,3260.70,2975735
1611114300,2021-01-20,3270.00,3327.95,3267.10,3308.80,3453446
1611200700,2021-01-21,3305.00,3309.15,3262.10,3273.85,2778546
1611287100,2021-01-22,3241.90,3325.00,3241.90,3303.10,3052459
1611546300,2021-01-25,3308.95,3339.80,3278.65,3291.30,2272887
1611719100,2021-01-27,3300.00,3306.45,3227.00,3261.05,2786662
1611805500,2021-01-28,3230.00,3275.00,3183.80,3196.55,3083938
1611891900,2021-01-29,3210.05,3216.85,3100.00,3111.35,5445659
1612151100,2021-02-01,3100.00,3165.00,3044.10,3139.35,3985846
1612237500,2021-02-02,3174.00,3224.00,3150.00,3203.45,2881837
1612323900,2021-02-03,3213.00,3236.00,3162.65,3200.05,2505866
1612410300,2021-02-04,3216.05,3237.85,3176.00,3188.45,2057261
1612496700,2021-02-05,3198.95,3205.85,3129.00,3157.95,2366135
1612755900,2021-02-08,3189.50,3226.00,3155.15,3214.10,2526592
1612842300,2021-02-09,3195.00,3245.80,3164.00,3176.90,2658751
1612928700,2021-02-10,3185.00,3219.40,3157.30,3213.30,2127983
1613015100,2021-02-11,3215.00,3219.30,3185.05,3206.00,1165882
1613101500,2021-02-12,3184.20,3245.50,3182.00,3190.80,2777404
1613360700,2021-02-15,3209.00,3209.00,3131.55,3139.85,2630853
1613447100,2021-02-16,3150.00,3167.65,3100.00,3108.80,3435770
1613533500,2021-02-17,3105.10,3132.85,3045.55,3073.10,3678426
1613619900,2021-02-18,3065.00,3097.90,3031.00,3057.35,4189909
1613706300,2021-02-19,3058.00,3087.15,3016.15,3071.85,3725028
1613965500,2021-02-22,3096.00,3096.00,2943.15,2958.45,5366696
1614051900,2021-02-23,2970.00,3028.00,2968.00,2980.20,3832829
1614138300,2021-02-24,2972.00,3003.35,2921.15,2948.10,3774549
1614224700,2021-02-25,2974.00,3029.90,2968.45,2995.30,4224073
1614311100,2021-02-26,2960.00,2972.35,2880.00,2894.30,5553153
1614570300,2021-03-01,2926.00,2965.00,2901.80,2924.20,3265871
1614656700,2021-03-02,2960.00,3025.00,2948.00,3006.35,3306469
1614743100,2021-03-03,3035.00,3064.00,2996.90,3059.10,3509857
1614829500,2021-03-04,3023.00,3081.45,3016.05,3049.70,3916760
1614915900,2021-03-05,3016.10,3063.20,2996.60,3008.05,3203686
1615175100,2021-03-08,3016.00,3033.00,2996.00,3006.95,2003125
1615261500,2021-03-09,3006.95,3066.90,2992.10,3050.95,1942397
1615347900,2021-03-10,3075.00,3093.20,3060.00,3070.95,3053778
1615520700,2021-03-12,3075.00,3117.00,3041.35,3057.95,2938317
1615779900,2021-03-15,3041.00,3099.00,3041.00,3066.15,3097083
